DENSITY	LENGTH_OF_SEQ	SUBPEAK_LENGTH
0.21654501216545	267	1233
0.377398720682303	354	938
0.274049217002237	490	1788
0.217657878602085	355	1631
0.0663900414937759	64	964
0.127919911012236	115	899
0.176630434782609	195	1104
0.350463954318344	491	1401
0.32871198568873	735	2236
0.303281929616449	767	2529
0.195729537366548	110	562
0.241935483870968	120	496
0.202272727272727	178	880
0.383938393839384	698	1818
0.293159609120521	270	921
0.259954058192956	679	2612
0.290322580645161	261	899
0.28125	315	1120
0.299482839680301	637	2127
0.327586206896552	228	696
0.181956027293404	240	1319
0.376573088092933	389	1033
0.318209316394434	526	1653
0.252228631358154	962	3814
0.270754716981132	287	1060
0.321290322580645	249	775
0.177358490566038	282	1590
0.238629283489097	383	1605
0.190965092402464	279	1461
0.236156351791531	435	1842
0.471747700394218	359	761
0.320203303684879	252	787
0.19299674267101	237	1228
0.222828784119107	449	2015
0.288	864	3000
0.143893591293833	238	1654
0.370300751879699	197	532
0.304794520547945	356	1168
0	0	1206
0.307943416757345	283	919
0.429672447013488	223	519
0.350136239782016	257	734
0.404048582995951	499	1235
0.161189358372457	515	3195
0.462162162162162	342	740
0.309701492537313	581	1876
0.274409044193217	267	973
0.235496558505408	479	2034
0.35646530204693	714	2003
0.288926363125351	514	1779
0.239150507848569	518	2166
0.210264900662252	381	1812
0.268018990073371	621	2317
0.305343511450382	200	655
0.213740458015267	280	1310
0.293563579277865	561	1911
0.21969696969697	580	2640
0.181695220919748	403	2218
0.332371609924986	1152	3466
0.161009933774834	389	2416
0.227521929824561	415	1824
0.341425215348473	436	1277
0.356389214536929	304	853
0.198504418762746	292	1471
0.178240740740741	231	1296
0.25585023400936	656	2564
0.206649982123704	578	2797
0.167676767676768	166	990
0.220759101471727	285	1291
0.13876454789615	155	1117
0.129963898916967	180	1385
0.288837209302326	621	2150
0.372511239563263	580	1557
0.246301131418625	283	1149
0.285365853658537	468	1640
0.202209005947324	238	1177
0.261822376009227	227	867
0.298444130127298	633	2121
0.198360655737705	121	610
0.297374024130589	419	1409
0.097622027534418	78	799
0.254295532646048	222	873
0.211882918304937	485	2289
0.14498933901919	136	938
0.0731306491372227	89	1217
0.333585476550681	441	1322
0.280637254901961	229	816
0.193288020390824	455	2354
0.181818181818182	134	737
0.336509528585757	671	1994
0.28476821192053	215	755
0.357843137254902	219	612
0.313240043057051	291	929
0.157258064516129	312	1984
0.238452427951046	604	2533
0.149532710280374	96	642
0.213163064833006	217	1018
0.163049853372434	278	1705
0.431472081218274	425	985
0.283185840707965	192	678
0.332582244254169	738	2219
0.173478655767484	191	1101
0.33751425313569	592	1754
0.315893385982231	320	1013
0.288461538461538	390	1352
0.320610687022901	294	917
0.362839614373357	414	1141
0.209527353926312	563	2687
0.174757281553398	540	3090
0.241184767277856	513	2127
0.207085828343313	415	2004
0.361262241566921	332	919
0.222668810289389	277	1244
0.305304010349289	236	773
0.181573638197714	270	1487
0.325350203343877	720	2213
0.102625298329356	86	838
0.173748819641171	184	1059
0.432084309133489	369	854
0.249758609591246	776	3107
0.243084660519698	580	2386
0.210762331838565	188	892
0.350094876660342	369	1054
0.33475935828877	313	935
0.354813664596273	457	1288
0.423372988103569	605	1429
0.383071553228621	439	1146
0.360237892948173	424	1177
0.0685714285714286	72	1050
0.285016286644951	175	614
0.164498852333588	215	1307
0.163527397260274	382	2336
0.235374149659864	173	735
0.36432306798373	627	1721
0.102076124567474	177	1734
0.186117727118067	547	2939
0.266747868453106	219	821
0.187720990035358	584	3111
0.231406628940986	1145	4948
0.237754540451293	432	1817
0.309968847352025	199	642
0.323090430201932	368	1139
0.388739946380697	290	746
0.387625113739763	426	1099
0.267732267732268	268	1001
0.302180685358255	388	1284
0.282325937260903	738	2614
0.329501915708812	430	1305
0.3446088794926	326	946
0.380677126341866	461	1211
0.317131001778305	535	1687
0.196551724137931	114	580
0.275430359937402	176	639
0.303600654664484	371	1222
0.212121212121212	217	1023
0.166083916083916	190	1144
0.058411214953271	125	2140
0.328837508028259	512	1557
0.245810055865922	352	1432
0.238973008558262	363	1519
0.156079854809437	172	1102
0.218780251694095	226	1033
0.126948775055679	114	898
0.227176220806794	214	942
0.288305489260143	604	2095
0.208588957055215	204	978
0.223569023569024	332	1485
0.387853277209862	645	1663
0.246196403872752	356	1446
0.130612244897959	64	490
0.335725269092773	655	1951
0.139004149377593	335	2410
0.283611383709519	289	1019
0.197245668591737	444	2251
0.423366834170854	337	796
0.215973534971645	457	2116
0.156714060031596	496	3165
0.142023346303502	146	1028
0.288022813688213	303	1052
0.2905	581	2000
0.17430441898527	213	1222
0.101077050538525	122	1207
0	0	689
0.26775381378222	509	1901
0.340836012861736	424	1244
0.173252279635258	171	987
0.293137254901961	598	2040
0.318462268628382	671	2107
0.272727272727273	294	1078
0.267139479905437	339	1269
0.359423274974253	349	971
0.238262910798122	203	852
0.195286195286195	174	891
0.423104693140794	586	1385
0.381786339754816	436	1142
0.0278757939308398	79	2834
0.333333333333333	418	1254
0.344274809160305	451	1310
0.33808095952024	451	1334
0.125407166123779	154	1228
0.294055201698514	554	1884
0.185728250244379	190	1023
0.236775818639798	470	1985
0.065512978986403	106	1618
0.259649122807018	222	855
0.463104325699746	910	1965
0.285423728813559	842	2950
0.420600858369099	392	932
0.370486656200942	472	1274
0.394394394394394	394	999
0.310240963855422	309	996
0.0371621621621622	33	888
0.427457098283931	274	641
0.258040935672515	353	1368
0.379426644182125	675	1779
0.37246963562753	460	1235
0.338285714285714	296	875
0.335616438356164	343	1022
0.112227805695142	134	1194
0.439125910509886	422	961
0.434108527131783	448	1032
0.184049079754601	300	1630
0.210923881464265	363	1721
0.0454545454545455	59	1298
0.314132104454685	409	1302
0.18884281944968	501	2653
0.211624441132638	568	2684
0.325991189427313	740	2270
0.223668639053254	189	845
0.301059730250482	625	2076
0.318148951554591	440	1383
0.152186938286399	254	1669
0.250146455770357	427	1707
0.293885601577909	298	1014
0.430578512396694	521	1210
0.282229965156794	324	1148
0.180989583333333	417	2304
0.275474349964863	392	1423
0.464859437751004	463	996
0.444816053511706	532	1196
0.316250842886042	469	1483
0.181512605042017	216	1190
0.329890251775339	511	1549
0.32625	261	800
0.299655568312285	261	871
0.11741214057508	147	1252
0.366440933032355	487	1329
0.303844372394627	656	2159
0.26761397276495	452	1689
0.370151770657673	439	1186
0.160239931448158	187	1167
0.272296015180266	287	1054
0.134715025906736	234	1737
0.365921787709497	262	716
0.223938223938224	290	1295
0.166958808063103	381	2282
0.273841236014917	514	1877
0.196649029982363	223	1134
0.100850546780073	83	823
0.104847801578354	93	887
0.211120401337793	505	2392
0.217329545454545	459	2112
0.283938814531549	297	1046
0.403785488958991	384	951
0.216499162479062	517	2388
0.294736842105263	616	2090
0.410998552821997	284	691
0.363289760348584	667	1836
0.00642523364485981	11	1712
0.156435643564356	158	1010
0.195043103448276	181	928
0.226711560044893	202	891
0.290436835891381	492	1694
0.310154525386313	281	906
0.138006571741512	252	1826
0.125574272588055	164	1306
0.402448355011477	526	1307
0.259881422924901	789	3036
0.410876132930514	408	993
0.383208645054032	461	1203
0.16840811309158	274	1627
0.185701021355617	200	1077
0.279912184412733	255	911
0.28159509202454	459	1630
0.439169139465875	592	1348
0.116438356164384	153	1314
0.42489851150203	314	739
0.347536617842876	783	2253
0.353146853146853	303	858
0.252009894867038	815	3234
0.37424789410349	622	1662
0.459859703819174	590	1283
0.0554838709677419	86	1550
0.119332985930172	229	1919
0.0983796296296296	85	864
0.240423797881011	295	1227
0.289270386266094	337	1165
0.439914163090129	205	466
0.183440941891379	483	2633
0	0	772
0.26485693323551	361	1363
0	0	983
0.261551504874947	617	2359
0	0	792
0.139676113360324	207	1482
0.254304635761589	192	755
0.201853759011329	196	971
0.350276243093923	634	1810
0.247384407694904	733	2963
0.244047619047619	246	1008
0.419023136246787	652	1556
0.124550898203593	104	835
0.153333333333333	207	1350
0.449607329842932	687	1528
0.325757575757576	387	1188
0.292887029288703	280	956
0.235065339141257	1511	6428
0.139556377079482	151	1082
0.292452830188679	279	954
0.351818181818182	387	1100
0.437833037300178	493	1126
0.198120028922632	274	1383
0.160980810234542	151	938
0.127604166666667	245	1920
0.313841598815692	424	1351
0.416755037115589	393	943
0.174209050861033	435	2497
0.157709251101322	179	1135
0.351648351648352	416	1183
0.388290398126464	829	2135
0.248057381948595	415	1673
0.348619072433559	669	1919
0.317167798254122	327	1031
0.287724405628336	593	2061
0.0594679186228482	114	1917
0.221871049304678	351	1582
0.367507886435331	699	1902
0.412073490813648	314	762
0.3125	270	864
0.250965250965251	195	777
0.335529411764706	713	2125
0.226446280991736	137	605
0.287143956889915	373	1299
0.263341067285383	227	862
0.311064718162839	447	1437
0.244945118428654	424	1731
0.261329305135952	173	662
0.23342175066313	352	1508
0.311131386861314	341	1096
0.447815533980583	369	824
0.459893048128342	430	935
0.289144050104384	277	958
0.287937743190661	518	1799
0.228313253012048	379	1660
0.173020527859238	177	1023
0.254650416933932	397	1559
0.25	373	1492
0.480895915678524	365	759
0.274223034734918	300	1094
0.246913580246914	280	1134
0.253500368459838	344	1357
0.39150401836969	341	871
0.43969298245614	401	912
0.213036565977742	402	1887
0.261682242990654	196	749
0.370728929384966	651	1756
0.326754385964912	298	912
0.291390728476821	352	1208
0.313320825515947	501	1599
0.0902255639097744	96	1064
0.280643000669792	419	1493
0.210711768851304	598	2838
0.116399082568807	203	1744
0.0969529085872576	105	1083
0.234249713631157	409	1746
0.238930659983292	286	1197
0.214912280701754	294	1368
0.21748272754581	724	3329
0.20431708224786	549	2687
0.101	101	1000
0.155321188878236	162	1043
0.160453808752026	198	1234
0.250993377483444	379	1510
0.221683827983041	366	1651
0.214634146341463	176	820
0.342774843975036	714	2083
0.16008316008316	154	962
0.446315789473684	424	950
0.182336182336182	320	1755
0.280748663101604	420	1496
0.352468427095293	307	871
0.222126436781609	773	3480
0.304643261608154	269	883
0.226567768037761	336	1483
0.335075114304376	513	1531
0.239242685025818	278	1162
0.264065335753176	291	1102
0.366844919786096	343	935
0.273909006499536	295	1077
0.341116751269036	336	985
0.303630363036304	368	1212
0.216024340770791	213	986
0.300710339384373	381	1267
0.281218274111675	277	985
0.198874296435272	212	1066
0.322949117341641	311	963
0.169099756690998	139	822
0.178912213740458	375	2096
0.215328467153285	295	1370
0.264833574529667	183	691
0.432075471698113	229	530
0.304655870445344	301	988
0.333333333333333	250	750
0.265014299332698	278	1049
0.128013777267509	223	1742
0.244500846023689	289	1182
0.457705677867903	395	863
0.293410041841004	561	1912
0.247979583156104	583	2351
0.0378510378510378	31	819
0.229288975864318	703	3066
0.131230925737538	129	983
0.321710526315789	489	1520
0.316027088036117	840	2658
0.401453224341508	442	1101
0.276570985259891	713	2578
0.28457974851092	430	1511
0.269759450171821	942	3492
0.401183431952663	1017	2535
0.289525048796357	445	1537
0	0	659
0.29222972972973	173	592
0.23605577689243	237	1004
0.35427135678392	282	796
0.150921658986175	393	2604
0.0865384615384615	108	1248
0.285454545454545	314	1100
0.381924198250729	262	686
0.30625	294	960
0.256025709694697	478	1867
0.256516342573438	620	2417
0.394829612220917	336	851
0.237564322469983	277	1166
0.257204610951009	357	1388
0.0814589665653495	134	1645
0.212696690179056	392	1843
0.387698042870457	416	1073
0.369329073482428	578	1565
0.356514084507042	405	1136
0.0840568271507498	213	2534
0.367561683599419	1013	2756
0.41960623461854	1023	2438
0.297249334516415	335	1127
0.302236770321877	554	1833
0.270372369131139	501	1853
0.272678762006403	511	1874
0.137071651090343	132	963
0.12933025404157	112	866
0.363265306122449	801	2205
0.22999222999223	296	1287
0.00932994062765055	11	1179
0.238781047797955	1144	4791
0.257132667617689	721	2804
0.215071972904318	254	1181
0.25601750547046	351	1371
0.256255792400371	553	2158
0.204587155963303	223	1090
0.360891445003595	502	1391
0.289906943450251	405	1397
0.278688524590164	391	1403
0.300214438884918	420	1399
0.247716894977169	217	876
0.203799654576857	118	579
0.234794908062235	332	1414
0.300266058532877	790	2631
0.250440917107584	426	1701
0.342639593908629	405	1182
0.358785648574057	390	1087
0.20196671709531	267	1322
0.353717553893533	804	2273
0.18	270	1500
0.262382864792503	196	747
0.225740551583248	221	979
0.326581231914014	790	2419
0.24901185770751	315	1265
0.299435028248588	530	1770
0.425988700564972	377	885
0.451267056530214	463	1026
0.193548387096774	288	1488
0.28694900605013	332	1157
0	0	854
0.203426124197002	190	934
0.27818853974122	301	1082
0	0	652
0.280385078219013	233	831
0.213181818181818	469	2200
0.335289801907557	457	1363
0.277618775042931	485	1747
0	0	852
0.204188481675393	390	1910
0.294710327455919	585	1985
0.325765575501584	1234	3788
0.42648709315376	380	891
0.175228310502283	307	1752
0.267031327697663	537	2011
0	0	769
0.381430363864492	304	797
0.344632768361582	244	708
0.178294573643411	391	2193
0.216251638269987	330	1526
0.435254237288136	642	1475
0.164303586321935	197	1199
0.245238095238095	206	840
0.203042715038034	347	1709
0.373116335141652	619	1659
0.332003988035892	333	1003
0.308943089430894	380	1230
0.396481732070365	293	739
0.367786391042205	427	1161
0.356428021555042	463	1299
0.297837837837838	551	1850
0.434944237918216	468	1076
0.271551724137931	378	1392
0.0197594501718213	23	1164
0.2496	312	1250
0.252189949285385	547	2169
0.244764397905759	187	764
0.317817014446228	198	623
0.281818181818182	279	990
0.382234185733513	284	743
0.375312760633862	450	1199
0.386704119850187	413	1068
0	0	1079
0.263820853743877	377	1429
0.203150461705595	374	1841
0.228795128316659	526	2299
0.218808193668529	470	2148
0.333	999	3000
0.395427603725656	467	1181
0.23062015503876	238	1032
0.378279883381924	519	1372
0.417508417508417	496	1188
0.200180342651037	222	1109
0.220111731843575	197	895
0.331769436997319	495	1492
0.248154008438819	941	3792
0.215547703180212	427	1981
0.262396694214876	254	968
0.388090349075975	378	974
0.251678753693258	937	3723
0.228668941979522	201	879
0.209649871904355	491	2342
0.213660245183888	122	571
0.397485493230174	822	2068
0.310843373493976	258	830
0.37997432605905	296	779
0	0	973
0.235645933014354	197	836
0.180923542770628	239	1321
0.251664447403462	189	751
0.0841539838854073	94	1117
0.258666666666667	291	1125
0.112736660929432	131	1162
0.199157007376185	189	949
0.340966921119593	670	1965
0.119087837837838	141	1184
0.251783893985729	247	981
0.341495181036728	1311	3839
0.155092592592593	335	2160
0.187162162162162	277	1480
0.286939942802669	301	1049
0.48990435706695	461	941
0.296163069544364	247	834
0.371690427698574	365	982
0.235035913806864	589	2506
0.159090909090909	168	1056
0.321876704855428	590	1833
0.234299516908213	194	828
0.304585900068446	1335	4383
0.290666666666667	654	2250
0.394618834080717	440	1115
0.178451178451178	583	3267
0.0127551020408163	10	784
0.299099099099099	498	1665
0.276772247360483	367	1326
0.407407407407407	253	621
0.0229226361031519	16	698
0.309534776600645	672	2171
0.302762430939227	548	1810
0.325349301397206	326	1002
0.267716535433071	170	635
0.269652650822669	295	1094
0.280339358170417	760	2711
0.196038803556993	485	2474
0.272210376687989	766	2814
0.319460726846424	545	1706
0.186108637577916	209	1123
0.108265424912689	93	859
0.189445196211096	280	1478
0.383720930232558	495	1290
0.243872549019608	199	816
0	0	1041
0.186507936507937	329	1764
0.261511728931364	602	2302
0.311698113207547	413	1325
0.0810810810810811	90	1110
0.256162915326902	239	933
0.283464566929134	216	762
0.114110429447853	186	1630
0.413549039433771	409	989
0.398813056379822	672	1685
0.39753320683112	419	1054
0.305575158786168	866	2834
0.238769728854715	590	2471
0.243037974683544	192	790
0.217613636363636	383	1760
0.241820768136558	340	1406
